AcresBurned,AdminUnit,ArchiveYear,CalFireIncident,Counties,CountyIds,Extinguished,Latitude,Location,Longitude,MajorIncident,Name,Started,UniqueId,Duration,Year,AvgPrecip,PrecipBucket
300.0,CAL FIRE Madera-Mariposa-Merced Unit,2014,True,Merced,24,2014-07-25 09:15:00+00:00,0.0,"Gun Club Rd. at the Santa Fe Canal, Gustine",0.0,False,Gun Club Fire,2014-07-24 12:06:00+00:00,deb3922d-eba2-4f08-abf7-d453d14e32ab,0.88125,2014.0,0.022739726027397263,Medium
274.0,US Forest Service - Angeles National Forest,2014,False,Los Angeles,19,2014-12-12 13:30:00+00:00,34.267,"18 miles north of Glendora, off Highway 39 and mile marker 28.",-117.867,False,Tecolote Fire,2014-08-17 14:30:00+00:00,d805c9b9-da39-4771-965f-b3cd4c37c84b,116.95833333333333,2014.0,0.022739726027397263,Medium
269.0,CAL FIRE Tuolumne-Calaveras Unit,2014,True,Tuolumne,55,2014-06-06 09:30:00+00:00,37.787,"off La Grange Rd (J59) at Hetch Hetchy power lines, northwest shore of Don Pedro Reservoir",-120.452,False,Hetch Hetchy Fire,2014-06-05 13:04:00+00:00,b5d32131-cf00-4e34-9e08-b74d68a3174f,0.8513888888888889,2014.0,0.022739726027397263,Medium
247.0,CAL FIRE Nevada-Yuba-Placer Unit,2014,True,Nevada,29,2014-09-18 18:45:00+00:00,39.113682,Off Dog Bar Rd & Taylor Crossing Rd near Alta Sierra,-120.999508,True,Dog Bar Fire,2014-09-13 14:07:00+00:00,a794ecf9-2e8d-4721-a272-a3e66d2e7621,5.1930555555555555,2014.0,0.022739726027397263,Medium
225.0,CAL FIRE Tehama-Glenn Unit,2014,True,Tehama,52,2014-06-13 13:50:00+00:00,40.009827,"Rancho Tehama, southwest of Red Bluff",-122.345078,False,Tehama Fire,2014-06-13 12:23:00+00:00,724209e0-12b0-4d49-b798-8ccacf95e668,0.06041666666666667,2014.0,0.022739726027397263,Medium
217.0,CAL FIRE San Diego Unit,2014,True,San Diego,37,2014-07-06 09:15:00+00:00,33.078948,"Banner Grade, east of Julian",-116.576454,True,Banner Fire,2014-07-03 10:43:00+00:00,d2623c2c-ff3d-419e-a129-b3aa542c05c4,2.938888888888889,2014.0,0.022739726027397263,Medium
210.0,Six Rivers National Forest,2014,False,Humboldt,12,2014-09-15 11:00:00+00:00,41.134,1 mile northwest of Hoopa,-123.753,False,Bald Hill 3 Fire,2014-09-12 15:00:00+00:00,d4523b72-45cf-4de2-8ccf-3905f1dc8dbd,2.8333333333333335,2014.0,0.022739726027397263,Medium
190.0,US Forest Service - Angeles National Forest,2014,False,Los Angeles,19,2014-12-12 14:00:00+00:00,34.235,"upper end of East Fork San Gabriel River, North of Glendora",-117.771,False,Shoemaker Fire,2014-08-14 12:48:00+00:00,accb599e-35b8-4d5e-8d13-d0e4b0e4a1eb,120.05,2014.0,0.022739726027397263,Medium
175.0,CAL FIRE Sonoma-Lake-Napa Unit,2014,True,Lake,17,2014-05-26 08:45:00+00:00,39.1647,"Near Indian Valley Reservoir, East of Clearlake Oaks",-122.5983,False,Indian Fire,2014-05-25 12:20:00+00:00,b454456c-1fa9-4766-b179-6df36b4d844b,0.8506944444444444,2014.0,0.022739726027397263,Medium
143.0,CAL FIRE Shasta-Trinity Unit,2014,True,Shasta,45,2014-07-10 07:30:00+00:00,40.6569,"off Hwy 299 & Dry Creek Rd, east of Bella Vista",-122.2215,False,Dry Fire,2014-07-09 13:45:00+00:00,dcbc7afb-cdef-49a3-822e-20bbaa86a5d0,0.7395833333333334,2014.0,0.022739726027397263,Medium
130.0,CAL FIRE Madera-Mariposa-Merced Unit,2014,True,Mariposa,22,2014-06-13 18:30:00+00:00,37.7103,"Highway 49 and Haigh Rd., north of Coulterville",-120.197,True,Haigh Fire,2014-06-10 15:11:00+00:00,50567f4a-c56d-4d73-9855-f5d81fa74025,3.1381944444444443,2014.0,0.022739726027397263,Medium
125.0,CAL FIRE Santa Clara Unit,2014,True,Santa Clara,43,2014-07-01 08:30:00+00:00,0.0,Off Curie Drive south of San Jose,0.0,False,Curie Fire,2014-06-30 14:10:00+00:00,7a5c1b23-ac7c-44de-8f1a-1866ea9bf617,0.7638888888888888,2014.0,0.022739726027397263,Medium
125.0,USFS - Cleveland National Forest,2014,False,San Diego,37,2014-03-11 11:00:00+00:00,32.81,"Off Interstate 8 & Sunrise Hwy, near Pine Valley",-116.49,False,Gun Fire,2014-03-08 12:30:00+00:00,a67fe9bc-b8ec-4ed1-a2e8-06623aab7039,2.9375,2014.0,0.022739726027397263,Medium
120.0,CAL FIRE Tuolumne Calaveras Unit,2014,True,Calaveras,5,2014-06-21 19:00:00+00:00,120.679019,"off George Reed Drive and Pool Station Road, San Andreas",38.178241,False,Reed Fire,2014-06-20 15:27:00+00:00,2b382ade-87e2-4cff-92f7-67328139d7eb,1.1479166666666667,2014.0,0.022739726027397263,Medium
120.0,CAL FIRE Nevada-Placer-Yuba Unit / Placer County Fire,2014,True,Placer,31,2014-01-22 16:35:00+00:00,0.0,"off South Brewer Road, west of Roseville",0.0,False,Brewer Fire,2014-01-22 13:10:00+00:00,072e04ed-1f34-45e8-b7c2-3788ebf3be4c,0.1423611111111111,2014.0,0.022739726027397263,Medium
113.0,CAL FIRE San Bernardino Unit,2014,True,Inyo,14,2014-04-21 19:15:00+00:00,37.399,"off Highway 6 & 5 Bridges Rd, 5 miles northeast of Bishop",-118.352,True,Bridges Fire,2014-04-19 15:54:00+00:00,1faad916-32b9-4cd0-94b8-dacfe71fa9f8,2.1395833333333334,2014.0,0.022739726027397263,Medium
106.0,CAL FIRE Fresno-Kings Unit,2014,True,Fresno,10,2014-01-26 18:00:00+00:00,36.8266,off Trimmer Springs Rd & Sunnyslope Rd near Pine Flat Lake ,-119.3415,False,Lake Fire,2014-01-25 06:37:00+00:00,d529636e-33d0-484b-9c6f-093ba33736b7,1.4743055555555555,2014.0,0.022739726027397263,Medium
105.0,Oceanside Fire Department,2014,False,San Diego,37,2014-05-19 09:20:00+00:00,0.0,"North River Road and College Blvd., Oceanside",0.0,False,River Fire,2014-05-14 12:12:00+00:00,811b6ea7-2a1b-414b-90fa-9edc6db21d46,4.8805555555555555,2014.0,0.022739726027397263,Medium
101.0,US Forest Service - Modoc National Forest ,2014,True,Modoc,25,2014-08-13 06:15:00+00:00,41.507,"Northeast of Mud Springs, 9 miles South of Tionesta",-121.266,False,Little Fire,2014-08-12 15:00:00+00:00,91669a3c-d533-4eaa-a8d7-505d55f89e46,0.6354166666666666,2014.0,0.022739726027397263,Medium
100.0,CAL FIRE Sonoma-Lake-Napa Unit,2014,True,Lake,17,2014-09-05 18:30:00+00:00,0.0,"off Hwy 20 & Saratoga Road, west of Upper Lake",0.0,False,Saratoga Fire,2014-09-03 16:03:00+00:00,cd91c23b-9e4f-484f-bb5a-09881545da38,2.1020833333333333,2014.0,0.022739726027397263,Medium
100.0,CAL FIRE Riverside Unit / Riverside County Fire,2014,True,Riverside,33,2014-09-01 22:00:00+00:00,0.0,I-15 at Temescal Canyon Rd in Alberhill,0.0,False,Interstate Fire,2014-09-01 14:03:00+00:00,58054798-7e26-4aa0-8af9-a4c91ebcca8b,0.33125,2014.0,0.022739726027397263,Medium
94.0,US Forest Service - El Dorado National Forest,2014,False,El Dorado,9,2014-09-17 18:45:00+00:00,38.59,Mokelumne Wilderness,-120.028,False,Irene Fire,2014-09-14 09:15:00+00:00,7e60b4f7-8497-4155-9879-a3198b2ce696,3.3958333333333335,2014.0,0.022739726027397263,Medium
90.0,CAL FIRE Madera-Mariposa-Merced Unit,2014,True,Mariposa,22,2014-06-08 19:45:00+00:00,0.0,off Hunters Valley Road near the southeast shore of Lake McClure. ,0.0,True,Valley Fire,2014-06-06 17:29:00+00:00,a856545c-5922-4d6a-bffb-2048188c0fa3,2.0944444444444446,2014.0,0.022739726027397263,Medium
85.0,CAL FIRE Tuolumne Calaveras Unit,2014,True,Calaveras,5,2014-06-24 19:00:00+00:00,38.058,"Oak Valley Road at Pool Station Road, south of San Andreas",-120.66,True,Oak Fire,2014-06-22 12:37:00+00:00,06ae83a9-125e-4cf5-826e-8b541b2308fd,2.265972222222222,2014.0,0.022739726027397263,Medium
84.0,US Forest Service - Tahoe National Forest,2014,True,Nevada,29,2014-08-19 16:45:00+00:00,39.3918,"off Interstate 80 at Hirschdale, east of Truckee ",-120.0805,False,Boca Fire,2014-08-18 10:00:00+00:00,605ac5e1-9903-45ba-872d-3d9c437457d7,1.28125,2014.0,0.022739726027397263,Medium
80.0,CAL FIRE Santa Clara Unit,2014,True,Santa Clara,43,2014-08-31 08:15:00+00:00,0.0,"Hwy 152 at Casa De Fruta, 10 miles east of Gilroy",0.0,False,Casa Fire,2014-08-28 15:10:00+00:00,f2d201e0-515b-4df7-96f4-0ff840da4ed3,2.7118055555555554,2014.0,0.022739726027397263,Medium
80.0,CAL FIRE Santa Clara Unit,2014,True,Contra Costa,7,2014-07-12 18:00:00+00:00,37.5359,"off Marsh Creek Rd., near Aspara Drive, east of Clayton",-121.5118,True,Marsh Fire,2014-07-11 21:57:00+00:00,dc1a83b0-500c-440f-85d7-7090884f5487,0.8354166666666667,2014.0,0.022739726027397263,Medium
79.0,Stanislaus National Forest ,2014,False,Mariposa,22,2014-09-09 19:45:00+00:00,0.0,"Near Ponderosa Way & Tuolumne River Rd, south of Coulterville ",0.0,False,Montgomery Fire,2014-09-07 16:46:00+00:00,eb9797e5-4caa-4514-8098-6bd120c0e3c6,2.1243055555555554,2014.0,0.022739726027397263,Medium
78.0,CAL FIRE/Riverside County Fire,2014,True,Riverside,33,2014-07-24 09:00:00+00:00,0.0,Sabina Road and Ballinger Road in the community of Aguanga,0.0,False,Sabina Fire,2014-07-23 10:47:00+00:00,7ac5c3c7-ba1d-47c4-8678-727729c51465,0.9256944444444445,2014.0,0.022739726027397263,Medium
75.0,CAL FIRE Shasta-Trinity Unit,2014,True,Shasta,45,2014-07-08 18:30:00+00:00,40.5719,"Off Cassel Road at Thrush Road, in Cassel",-121.3415,True,Cassel Fire,2014-07-05 18:44:00+00:00,0bc42201-27c2-4b3d-a329-ce44bc1261d9,2.9902777777777776,2014.0,0.022739726027397263,Medium
75.0,CAL FIRE San Benito-Monterey Unit,2014,True,Monterey,27,2014-05-01 19:00:00+00:00,36.103,"San Lucas & Jolon Rd, west of King City ",-121.117,False,San Lucas Fire,2014-04-30 14:25:00+00:00,91c3081d-33b4-46f2-8774-032c57f0f6a2,1.1909722222222223,2014.0,0.022739726027397263,Medium
72.0,CAL FIRE Butte Unit,2014,True,Butte,4,2014-07-16 08:00:00+00:00,39.4664,"Wildlife Area - Larkin Road, west of Oroville<br><br>Road Closures: None, the Wildlife area north of the Afterbay Outlet is closed to the public.",-121.6129,False,Wildlife Fire,2014-07-14 18:00:00+00:00,9c21bb74-e919-403c-8a43-05f561669e4e,1.5833333333333333,2014.0,0.022739726027397263,Medium
70.0,CAL FIRE Tuolumne Caleveras Unit,2014,True,Tuolumne,55,2014-09-05 09:15:00+00:00,37.8316,Hwy 49 & Jacksonville Rd near the community of Moccasin,-120.3434,False,Jackson Fire,2014-09-04 11:51:00+00:00,726710bb-32d4-46bf-9729-7f3396defcf0,0.8916666666666667,2014.0,0.022739726027397263,Medium
70.0,Sequoia National Forest,2014,False,Kern,15,2014-07-06 08:30:00+00:00,0.0,Southwest of Greenhorn Summit,0.0,False,Ranch Fire,2014-07-01 18:15:00+00:00,9487beeb-6c40-46fc-b4b3-a353a688a826,4.59375,2014.0,0.022739726027397263,Medium
70.0,CAL FIRE Sonoma-Lake-Napa Unit,2014,True,Solano,48,2014-06-13 08:00:00+00:00,121.999,"off Rolling Hills Lane, north of Vacaville ",38.453,False,Norman Fire,2014-06-12 14:29:00+00:00,45cf54ae-c166-4f81-816f-2e0ef959a56e,0.7298611111111111,2014.0,0.022739726027397263,Medium
65.0,Inyo National Forest,2014,False,Inyo,14,2014-09-21 09:00:00+00:00,0.0,at the base of June Mountain,0.0,False,June Fire,2014-09-16 19:07:00+00:00,5463296a-0cfa-46a1-bd8a-dfbf1afc996b,4.5784722222222225,2014.0,0.022739726027397263,Medium
62.0,CAL FIRE Mendocino Unit,2014,True,Mendocino,23,2014-09-22 16:30:00+00:00,0.0,"off Nelson Ranch Rd, 9 mile south of Ukiah",0.0,True,Nelson Fire,2014-09-21 16:13:00+00:00,a44b9e07-680d-4857-9d27-834363373a83,1.0118055555555556,2014.0,0.022739726027397263,Medium
60.0,CAL FIRE Butte Unit,2014,True,Butte,4,2014-01-02 07:30:00+00:00,0.0,off Palermo Honcut Highway and Ahart Road near the community of Honcut,0.0,False,Honcut Fire,2014-01-01 10:46:00+00:00,42af9060-4b93-4919-bd89-9fe684b41fd3,0.8638888888888889,2014.0,0.022739726027397263,Medium
57.0,CAL FIRE / Riverside County Fire,2014,True,Riverside,33,2014-03-29 17:15:00+00:00,33.5982,Off Ave 62 and Van Buren St in Thermal,-116.1985,False,Van Buren Fire,2014-03-28 14:31:00+00:00,edff6f87-80b8-4c0d-8f6a-45c6e798b7fa,1.113888888888889,2014.0,0.022739726027397263,Medium
56.0,Marine Corps Base - Camp Pendleton,2014,True,San Diego,37,2014-05-20 11:30:00+00:00,0.0,"Naval Weapons Station, Fallbrook",0.0,False,Freeway Fire ,2014-05-14 17:43:00+00:00,36076476-0b5d-445a-a82b-27f953f3dde1,5.740972222222222,2014.0,0.022739726027397263,Medium
50.0,CAL FIRE Shasta-Trinity Unit,2014,True,Shasta,45,2014-05-15 11:30:00+00:00,40.39,Off Perla Rd & Fiddlers Rd in Igo,-122.721,False,Fiddler Fire,2014-05-14 14:00:00+00:00,2c241790-d062-4b15-9a25-8e511c0febab,0.8958333333333334,2014.0,0.022739726027397263,Medium
48.0,CAL FIRE San Bernardino Unit / Chino Valley Fire District,2014,True,San Bernardino,36,2014-10-17 18:15:00+00:00,33.93869,in Chino Hills State Park near the Bane Canyon entrance,-117.70643,False,Bane Fire,2014-10-16 14:34:00+00:00,f5552e75-f74c-4bc0-99b8-6c66ee8cde3d,1.1534722222222222,2014.0,0.022739726027397263,Medium
47.0,CAL FIRE San Benito-Monterey Unit,2014,True,San Luis Obispo,",40",2014-07-08 18:30:00+00:00,35.8218,along Interlake Road between Monterey & San Luis Obispo County,-121.0226,False,Interlake Fire,2014-07-07 16:12:00+00:00,1df51ee3-c15a-4266-bf3d-d52272189cff,1.0958333333333334,2014.0,0.022739726027397263,Medium
40.0,CAL FIRE Fresno-Kings Unit,2014,True,Fresno,10,2014-06-11 07:30:00+00:00,36.991825,"near the 16,000 block of Highway 168 near Prather",-119.525506,True,Morgan Fire,2014-06-09 15:15:00+00:00,857e832f-17bd-4ad2-8789-99b003187049,1.6770833333333333,2014.0,0.022739726027397263,Medium
38.0,CAL FIRE Nevada-Yuba-Placer,2014,True,Nevada,29,2014-07-08 06:56:00+00:00,39.1871,on Hutto Rd & Keller Rd in Smartsville,-121.2687,False,Hutto Fire,2014-07-07 16:35:00+00:00,61506ea2-3f16-4aa6-ba54-d7788c3a2b35,0.5979166666666667,2014.0,0.022739726027397263,Medium
37.0,CAL FIRE Humboldt-Del Norte Unit,2014,True,Humboldt,12,2014-08-02 08:00:00+00:00,0.0,on Hwy 36 at McClellan Mountain Rd in Dinsmore,0.0,False,McClellan Fire,2014-08-01 15:47:00+00:00,0567f7bd-c345-4124-9526-b8f88a938b01,0.6756944444444445,2014.0,0.022739726027397263,Medium
37.0,CAL FIRE Tuolumne-Calaveras Unit,2014,True,Stanislaus,50,2014-05-29 08:45:00+00:00,0.0,Hwy 132 and Lake Rd near LaGrange,0.0,False,Lake Fire,2014-05-27 11:23:00+00:00,4075bfa7-794b-446c-b30d-0a8d38085419,1.8902777777777777,2014.0,0.022739726027397263,Medium
31.0,CAL FIRE Riverside County Fire,2014,True,Riverside,33,2014-06-07 19:00:00+00:00,0.0,in Bogart Park in Cherry Valley,0.0,True,Bogart Fire,2014-06-06 17:32:00+00:00,fc0e054f-887f-4bb5-87af-bde461bf4e4a,1.0611111111111111,2014.0,0.022739726027397263,Medium
30.0,CAL FIRE Siskiyou Unit,2014,True,Siskiyou,47,2014-08-02 11:00:00+00:00,0.0,Throughout Siskiyou County,0.0,True,Siskiyou County Lightning Fires,2014-07-29 13:00:00+00:00,279d9058-7545-488b-8a83-51b12e60cb47,3.9166666666666665,2014.0,0.022739726027397263,Medium
30.0,CAL FIRE Amador-El Dorado Unit,2014,True,El Dorado,9,2014-07-09 16:45:00+00:00,38.608336,"off Mt Aukum Rd, Somerset ",-120.703238,False,Bible Fire,2014-07-09 14:34:00+00:00,da607cd1-32fc-44c0-bd7a-ba14ad0a14cc,0.09097222222222222,2014.0,0.022739726027397263,Medium
29.0,CAL FIRE San Diego Unit,2014,True,San Diego,37,2014-05-06 10:20:00+00:00,32.665,"Off Interstate 8, east of McCain Valley Rd, east of Boulevard",-116.222,False,Jacumba Fire,2014-05-05 16:36:00+00:00,d5cb2477-6627-4ef6-bab1-d0eecc4ad12a,0.7388888888888889,2014.0,0.022739726027397263,Medium
27.0,CAL FIRE Sonoma-Lake-Napa Unit,2014,True,Napa,28,2014-09-15 14:20:00+00:00,38.695961,"Berryessa Estates, North of Lake Berryessa",-122.384054,False,Stage Coach Fire,2014-09-11 15:14:00+00:00,7e564dd5-1d4e-4999-8aea-93691ad314ac,3.9625,2014.0,0.022739726027397263,Medium
25.0,Ventura County Fire Department,2014,True,Ventura,56,2014-09-30 15:00:00+00:00,0.0,off Foothill Rd near Ventura ,0.0,False,Foothill Fire ,2014-09-29 19:35:00+00:00,6e986794-095c-4ba4-a129-cc45ab69d4ec,0.8090277777777778,2014.0,0.022739726027397263,Medium
25.0,CAL FIRE Shasta-Trinity Unit,2014,True,Shasta,45,2014-08-29 13:15:00+00:00,40.0,"Hyrax Road at Dersch Road, east of Redding",29.24,False,Leopard Fire,2014-08-29 12:21:00+00:00,952443ab-3af0-431d-9040-c73a45925401,0.0375,2014.0,0.022739726027397263,Medium
25.0,CAL FIRE Fresno-Kings Unit,2014,True,Fresno,10,2014-06-09 19:15:00+00:00,36.742747,near Hwy 180 & Hall Lane near Squaw Valley,-119.241493,False,Hall Fire,2014-06-11 07:30:00+00:00,ccc2ec2b-4941-4bbd-ae60-be6706d97f13,-1.5104166666666667,2014.0,0.022739726027397263,Medium
20.0,US Forest Service - Lake Tahoe Basin Management Unit,2014,False,El Dorado,9,2014-09-25 07:27:00+00:00,38.9195001,"Desolation Wilderness, 8 miles west of South Lake Tahoe",-120.1140659,False,Cascade Fire,2014-09-25 18:00:00+00:00,0b2d503c-7bd5-45e7-b029-61306ae6e7c0,-0.4395833333333333,2014.0,0.022739726027397263,Medium
20.0,CAL FIRE San Diego Unit,2014,True,San Diego,37,2014-08-17 07:45:00+00:00,32.59154,on Kuebler Ranch near Otay Mountain,-116.89516,False,Border Fire,2014-08-16 16:22:00+00:00,64812487-ac4c-40da-b069-2884d7a04675,0.6409722222222223,2014.0,0.022739726027397263,Medium
18.0,CAL FIRE Humboldt Del-Norte Unit,2014,True,Humboldt,12,2014-01-04 18:30:00+00:00,0.0,near the community of Bridgeville,0.0,False,Bridge Fire,2014-01-03 10:30:00+00:00,4f7bb6c9-8b10-4892-89a8-d2b78931aa10,1.3333333333333333,2014.0,0.022739726027397263,Medium
15.0,Shasta - Trinity National Forest,2014,False,Trinity,53,2014-07-03 10:45:00+00:00,40.41,near the Trinity Pines community,-123.24,False,West Fire,2014-07-01 03:45:00+00:00,62c2a563-1768-4c94-ac71-694a553cfdf8,2.2916666666666665,2014.0,0.022739726027397263,Medium
14.0,CAL FIRE Nevada-Yuba-Placer Unit,2014,True,Placer,31,2014-07-22 18:00:00+00:00,0.0,Iowa Hill Road south of Colfax,0.0,False,Iowa Fire,2014-07-21 14:49:00+00:00,e22ad5eb-2085-4a09-887f-fc54756527ce,1.132638888888889,2014.0,0.022739726027397263,Medium
14.0,CAL FIRE Riverside Unit,2014,True,Riverside,33,2014-06-04 16:30:00+00:00,0.0,off Santa Rosa & Rancho California Road in Temecula ,0.0,False,Santa Fire,2014-06-04 15:18:00+00:00,43bd24a5-fe63-4a1f-bb61-75d201f2c829,0.05,2014.0,0.022739726027397263,Medium
10.0,USFS - Sierra National Forest,2014,True,Madera,20,2014-12-12 13:45:00+00:00,37.0,Malum Ridge Road near Bass Lake,18.4,False,Pines Fire,2014-08-26 16:23:00+00:00,a2da7754-e907-48f2-a023-0a3053cf2903,107.89027777777778,2014.0,0.022739726027397263,Medium
6.0,CAL FIRE / Napa County Fire,2014,True,Napa,28,2014-08-31 18:00:00+00:00,0.0,City and County of Napa,0.0,False,South Napa Earthquake,2014-08-24 03:20:00+00:00,9617f422-bb7b-41ae-8ad6-670ffff875ab,7.611111111111111,2014.0,0.022739726027397263,Medium
0.0,US Forest Service - Klamath National Forest,2014,False,Siskiyou,47,2014-08-14 09:30:00+00:00,41.796,in the Happy Camp area,-123.374,False,Happy Camp Complex,2014-08-11 22:00:00+00:00,da500577-e558-4446-832f-0e537cc55204,2.4791666666666665,2014.0,0.022739726027397263,Medium
151623.0,Sierra National Forest ,2015,False,Fresno,10,2015-11-09 12:00:00+00:00,36.874,5 miles North of Hume Lake and 2.5 miles to the southwest of Spanish Mountain 5,-118.905,False,Rough Fire ,2015-07-31 19:00:00+00:00,8c788c0a-d1fc-46d7-a17c-23f786831f7d,100.70833333333333,2015.0,0.016328767123287673,Low
77081.0,USFS - Shasta-Trinity National Forest,2015,False,Trinity,53,2015-07-31 20:25:00+00:00,0.0,"Near the communities of Dailey Ranch, Hoboken, Denny and Trinity Village.",0.0,False,River Complex,2015-07-30 22:30:00+00:00,7c83452f-e6f0-47af-aa25-1d0fff3a594f,0.9131944444444444,2015.0,0.016328767123287673,Low
69438.0,CAL FIRE Sonoma-Lake-Napa Unit,2015,True,Lake,17,2015-08-14 18:15:00+00:00,38.8863538,"near Morgan Valley Road and Rocky Creek Road, east of Clear Lake",-122.4762475,True,Rocky Fire,2015-07-29 15:29:00+00:00,23e85238-2966-452c-8f21-fa93a51e889b,16.115277777777777,2015.0,0.016328767123287673,Low
36503.0,USFS - Shasta-Trinity National Forest,2015,False,Trinity,53,2015-08-24 10:00:00+00:00,0.0,"Near the communities of Hayfork, Hyampom, and Harrison Gulch,",0.0,False,Fork Complex,2015-07-30 21:30:00+00:00,33e56fb3-20fc-47a5-810c-6fccef8400be,24.520833333333332,2015.0,0.016328767123287673,Low
31359.0,CAL FIRE / San Bernardino National Forest / San Bernardino County Fire/ San Bernardino County Sheriffs,2015,True,San Bernardino,36,2015-08-01 22:15:00+00:00,34.160277777778,"Off Hwy 38, south of Big Bear Lake",-116.89277777778,False,Lake Fire,2015-06-17 15:52:00+00:00,17616590-ce26-4c73-bf81-70d338d027ce,45.265972222222224,2015.0,0.016328767123287673,Low
30361.0,USFS - Six Rivers National Forest,2015,False,Del Norte,8,2015-08-04 09:00:00+00:00,0.0,Gasquet area,0.0,False,Gasquet Complex,2015-07-31 21:00:00+00:00,450e1ea6-2ed7-4df2-b533-698b0c86dd40,3.5,2015.0,0.016328767123287673,Low
29416.0,USFS - Shasta - Trinity National Forest,2015,False,Trinity,53,2015-08-03 14:00:00+00:00,0.0,Hyampom area,0.0,False,South Complex,2015-07-30 16:00:00+00:00,7243645e-960d-4422-a281-cc6b42ca8938,3.9166666666666665,2015.0,0.016328767123287673,Low
25118.0,CAL FIRE Sonoma-Lake-Napa Unit,2015,True,Lake,"17,28",2015-08-25 06:45:00+00:00,38.8142503,"Jerusalem Valley area, northeast of Middletown",-122.4867319,True,Jerusalem Fire,2015-08-09 15:34:00+00:00,94a7ae52-fed9-4997-b972-1761aa4b89ca,15.63263888888889,2015.0,0.016328767123287673,Low
25118.0,CAL FIRE Sonoma-Lake-Napa Unit,2015,True,Napa,"17,28",2015-08-25 06:45:00+00:00,38.8142503,"Jerusalem Valley area, northeast of Middletown",-122.4867319,True,Jerusalem Fire,2015-08-09 15:34:00+00:00,94a7ae52-fed9-4997-b972-1761aa4b89ca,15.63263888888889,2015.0,0.016328767123287673,Low
10570.0,Bureau of Land Management,2015,False,Lassen,18,2015-08-04 10:37:00+00:00,40.938,17 miles northeast of Ravendale,-120.105,False,Dodge Fire,2015-08-03 14:15:00+00:00,293c6467-7b2e-43a3-94c1-41cec4339b67,0.8486111111111111,2015.0,0.016328767123287673,Low
7509.0,USFS - Six Rivers National Forest,2015,False,Del Norte,8,2015-11-09 12:00:00+00:00,0.0,near Orleans,0.0,False,Nickowitz Fire,2015-08-01 23:23:00+00:00,c4da9583-d7ad-4d8c-834c-3688c1bf3949,99.52569444444444,2015.0,0.016328767123287673,Low
7000.0,CAL FIRE San Bernardino Unit,2015,True,Inyo,"14,26",2015-02-12 07:35:00+00:00,0.0,Westside of Highway 395 at the Sherwin Grade,0.0,True,Round Fire,2015-02-06 14:07:00+00:00,7ed61f45-7e2b-449b-8ead-d34b75a5e818,5.727777777777778,2015.0,0.016328767123287673,Low
7000.0,CAL FIRE San Bernardino Unit,2015,True,Mono,"14,26",2015-02-12 07:35:00+00:00,0.0,Westside of Highway 395 at the Sherwin Grade,0.0,True,Round Fire,2015-02-06 14:07:00+00:00,7ed61f45-7e2b-449b-8ead-d34b75a5e818,5.727777777777778,2015.0,0.016328767123287673,Low
6980.0,USFS - Sequoia National Forest,2015,False,Tulare,54,2015-09-05 18:00:00+00:00,36.24,"Golden Trout Wilderness, Sequoia National Forest",-118.54,False,Cabin Fire,2015-07-19 08:00:00+00:00,c316e4c3-4455-4a12-8ecc-af75339adf8f,48.416666666666664,2015.0,0.016328767123287673,Low
5702.0,US Forest Service - Sierra National Forest ,2015,True,Madera,20,2015-08-13 10:30:00+00:00,37.279722,"off of Willow Canyon Drive and Road 274, southeast of Bass Lake",-119.50014,False,Willow Fire,2015-07-25 14:30:00+00:00,8650f48d-5ea2-4dfc-96d2-f0d3f300b1e4,18.833333333333332,2015.0,0.016328767123287673,Low
4883.0,CAL FIRE Humboldt - Del Norte Unit,2015,True,Humboldt,12,2015-08-19 19:15:00+00:00,0.0,"Alder Point-Blocksburg, Southeastern Humboldt County",0.0,True,Humboldt Lightning Fires,2015-07-30 16:02:00+00:00,5bc18279-c038-4c2a-926c-433fe3cd4287,20.134027777777778,2015.0,0.016328767123287673,Low
4863.0,USFS Modoc National Forest,2015,False,Modoc,25,2015-07-31 20:00:00+00:00,41.399,SW of Lava Campground,-121.392,False,Frog Fire,2015-07-30 17:45:00+00:00,a063b897-28aa-43e5-b608-1b79f770050c,1.09375,2015.0,0.016328767123287673,Low
4250.0,CAL FIRE San Bernardino Unit/ San Bernardino National Forest / San Bernardino County Fire ,2015,True,San Bernardino,36,2015-07-21 07:00:00+00:00,34.339,"off Interstate 15, south of Oaks Hills, in the Cajon Pass area",-117.478,True,North Fire,2015-07-17 14:33:00+00:00,3d81d2e5-d6e5-4368-864b-a9e29e7e5022,3.685416666666667,2015.0,0.016328767123287673,Low
3676.0,Inyo National Forest,2015,False,Mono,26,2015-08-23 17:45:00+00:00,0.0,north of Walker Lake & north of June Lake Loop,0.0,False,Walker Fire,2015-08-14 21:31:00+00:00,a195c911-2179-4591-ab00-e67297f2db04,8.843055555555555,2015.0,0.016328767123287673,Low
2700.0,CAL FIRE Santa Clara Unit,2015,True,Alameda,1,2015-08-22 18:30:00+00:00,37.3845,"off Tesla Rd near Correl Hollow, between Livermore and Tracy",-121.3732,True,Tesla Fire,2015-08-19 14:45:00+00:00,8fc920eb-ca45-4d77-9a92-1326eca602d6,3.15625,2015.0,0.016328767123287673,Low
