year,fire_name,acres,county,latitude,longitude
2020.0,CREEK,2.0140557,San Luis Obispo,35.4530440667186,-120.85483821359642
2020.0,MUSTARD,1.8068281,San Luis Obispo,35.67070170362613,-120.73600602227208
2020.0,RESERVOIR,8.031864,San Luis Obispo,35.280277275234056,-120.58548437832366
2020.0,PRICE,1.0575446,San Luis Obispo,35.17445998759884,-120.64317167929063
2020.0,RANCHO,2.2681742,San Luis Obispo,35.54014713155659,-120.51645555043281
2020.0,LAGO,2.8148348,San Luis Obispo,35.19997770737955,-120.46163285951033
2020.0,TORO,2.016255,San Luis Obispo,35.40987108921632,-120.87117415030345
2020.0,CHOLAME,3.2303421,San Luis Obispo,35.774212978940476,-120.2296270864874
2020.0,TOPAZ,6.8947678,San Luis Obispo,35.37597248878172,-120.05168627405214
2020.0,GREEN,6.0770574,San Luis Obispo,35.551046603098904,-120.9420743806454
2020.0,DAVIS,3.2572134,San Luis Obispo,35.73796516468002,-120.28081047578767
2020.0,MEADOW,5.033767,San Luis Obispo,35.2291224639174,-120.7345997813881
2020.0,LUCY,2.1383514,San Luis Obispo,35.69972947431753,-120.32411261937402
2020.0,HILLS,1.1751575,San Luis Obispo,35.173555760913715,-120.62372905317754
2020.0,SPRING,3.958437,San Luis Obispo,35.65714469937269,-120.69716598268401
2020.0,IV_1,3.049276,San Luis Obispo,35.358567210375156,-120.08576564924638
2020.0,BRIDLE,2.0577333,San Luis Obispo,35.73167575253768,-120.88497941459917
2020.0,CORNELL,1.8104461,San Luis Obispo,35.278684726046365,-119.96335122249658
2020.0,ENERGY,6.9268775,San Luis Obispo,35.35907626423361,-120.06632289291704
2020.0,COUNTRY,1.0168995,San Luis Obispo,35.043386291425776,-120.55572216366808
2020.0,DELTA,7.6007304,San Luis Obispo,35.34877176680621,-120.7552723785081
2020.0,DAVIS,1.1195424,San Luis Obispo,35.69605967652238,-120.24486002909292
2020.0,SMARTSVILLE,8.0897455,Yuba,39.20650792476045,-121.29849134475587
2020.0,POND,7.086052,San Benito,36.85104950338015,-121.44247474372578
2020.0,LEWIS,3.9673607,Ventura,34.16115471807586,-119.04769847221523
2020.0,GOLD,22652.559,Lassen,41.06383300921005,-120.81618426185966
2020.0,GOODENOUGH,8.415433,Ventura,34.46533236475984,-118.89449750726568
2020.0,TOPANGA,2.6142542,Los Angeles,34.13727289543487,-118.58284250600856
2020.0,AIRPORT,3.0013258,Los Angeles,34.504590724906265,-118.30921207617705
2020.0,MESA,1.2505322,Los Angeles,34.04571558698263,-118.65335575919566
2020.0,COLIMA,6.245241,Los Angeles,33.972288983304985,-117.9540867777212
2020.0,HASLEY,6.671049,Los Angeles,34.460658013358234,-118.64505568042412
2020.0,HILL,3.4855576,Los Angeles,33.98691301860998,-118.01899540391112
2020.0,210TH,7.0676475,Los Angeles,34.76034109464886,-118.49902837891635
2020.0,CALGROVE,4.228073,Los Angeles,34.359751008351445,-118.55678534147373
2020.0,GROVE,1.7989408,Los Angeles,34.00378635027928,-117.99370650285006
2020.0,TOPANGA,6.732281,Los Angeles,34.0546923985629,-118.58025631572022
2020.0,PALM,8.40679,Los Angeles,34.01613773067809,-117.99880835669912
2020.0,NO NAME,3.0134025,Los Angeles,34.760655291253165,-118.51255928481743
2020.0,CANYON,7.26888,Los Angeles,33.947356018419526,-117.88289983099251
2020.0,BANNING,1.5290649,Los Angeles,33.43464896329846,-118.49026037150122
2020.0,DUNNIGAN,6.1252747,Yolo,38.818478470789806,-122.04392768670098
2020.0,MONTICELLO,1.0864356,Napa,38.372732348988315,-122.20288373464578
2020.0,LAWLEY,2.0236042,Napa,38.61706749977935,-122.59570045078021
2020.0,HUBCAP,2.017771,Napa,38.6433039033796,-122.45109729805372
2020.0,SPRING,1.703426,Sonoma,38.342250871553034,-122.62172278522343
2020.0,COUNTY ROAD 2,1.2427055,Yolo,38.90412093102325,-122.05491662976111
2020.0,MULE,7.356201,Lake,39.00589033579577,-122.50725425425966
2020.0,CANAL,4.0730667,Colusa,39.13088763254663,-122.28259621710666
2020.0,MOBILE,1.119406,Napa,38.579111232707604,-122.42792080489056
2020.0,OAT,5.638311,Lake,38.74440470315345,-122.48908868549073
2020.0,LUCERNE,4.12193,Lake,39.12687154775349,-122.9087977233587
2020.0,GEORGE,1.3464313,Lake,38.98378980180871,-122.91586814861721
2020.0,EAGLE,1.4826629,Lake,39.020224367995596,-122.49903066815848
2020.0,HEATHER,1.9139291,Yolo,38.829805715194645,-122.20658101368839
2020.0,17-7,1.8423132,Lake,38.887488922230254,-122.58499857062402
2020.0,LYTTON,1.9312235,Sonoma,38.6614235679913,-122.88067903705782
2020.0,SPRING,1.2904066,Sonoma,38.221933114234744,-122.67343638847618
2020.0,LAKE VIEW,2.3081572,Lake,39.00313503769459,-122.71128775664418
2020.0,CREEK,1.2475278,Sonoma,38.51461609887031,-122.70434354797901
2020.0,ARROW,6.730837,Sonoma,38.25776704825588,-122.39190900443437
2020.0,REDWOOD,2.1788154,Sonoma,38.578425191428316,-122.83822819578243
2020.0,CHABLIS,1.3319296,Sonoma,38.63958179924045,-122.88745029354429
2020.0,BLUE LAKES,4.3660474,Lake,39.01634256706894,-122.61741833487325
2020.0,SALMON,5.429207,Lake,38.83063372770569,-122.51313311339345
2020.0,STONY,6.5855865,Sonoma,38.337868043905345,-122.74533003002594
2020.0,DIGGER/QUAIL,5.7131143,Solano,38.48122004774891,-122.04698464091734
2020.0,DUNNIGAN,1.8512373,Yolo,38.79757059082211,-122.06806857766092
2020.0,LAMB,1.710471,Yolo,38.66966041692582,-122.07123292751292
2020.0,ANNAPOLIS,2.159534,Sonoma,38.71982117298362,-123.37917357113956
2020.0,FOX,1.696867,Napa,38.55916873168177,-122.23348164624547
2020.0,13-1,1.2041897,Sonoma,38.69448032879174,-123.05543795195511
2020.0,MILL,1.6995125,Sonoma,38.58651544435478,-122.93892177160464
2020.0,TAYLOR,1.7314003,Sonoma,38.41649690672543,-122.67267563766694
2020.0,NEWELL,2.5603883,Napa,38.179863599624916,-122.23943681567856
2020.0,PLEASANTS,8.70067,Solano,38.4032709814168,-122.0405690366727
2020.0,CEMENT,3.5096185,Sonoma,38.40382056270335,-123.00487201175875
2020.0,TWIN,1.0429176,Solano,38.298957759447426,-122.13411837947791
2020.0,ISLAND,1.4350532,Marin,38.01314477636586,-122.48913326443294
2020.0,PLASKETT,1.5009471,Monterey,35.93447515526374,-121.43034496563997
2020.0,RALPH ,9.390384,Riverside,33.677524857743116,-116.78913633562284
2020.0,BLUE,5.1512733,Los Angeles,34.3876620193447,-117.75084154257985
2020.0,2-28,21.37203,Butte,39.966869497062014,-121.6183436709631
2020.0,1-11,12.209177,Butte,39.89899067366153,-121.50221643182725
2020.0,2-30,6.2585044,Tehama,40.034812142152475,-121.7037914736971
2020.0,2-26,27.641739,Tehama,40.04608731058624,-121.66942012990366
2020.0,1-8,92.395065,Butte,39.99695259349901,-121.56021530755568
2020.0,1-7,174.78903,Butte,40.025882195955525,-121.57891004528605
2020.0,1-12,946.58356,Butte,39.975002374690554,-121.58441280103627
2020.0,VISTA,16.153692,Los Angeles,34.124921662008965,-118.72841552208206
2020.0,KUEHNER 2,22.425032,Ventura,34.27175834480159,-118.6508595024494
2020.0,COCHRAN,6.860256,Ventura,34.27945493792003,-118.6705784881735
2020.0,PEAK,26.729713,Los Angeles,34.27618838943775,-118.62747345208682
2020.0,ROCK POOL,92.71667,Los Angeles,34.1018731759903,-118.7213018663738
2020.0,WAVE,5.2058587,Los Angeles,34.031978444114706,-118.70691920202609
2020.0,KARE,5.7673483,San Bernardino,34.10125594064952,-117.00684487291342
2020.0,GREEN,36.140194,San Bernardino,34.11447165821281,-117.12199238236107
2020.0,GULCH,7.514976,San Bernardino,34.142868987600785,-117.16317733608678
2020.0,APPLE,33235.797,Riverside,34.024892467839486,-116.85748849484202
2020.0,TRIPP,59.73152,Riverside,33.56293710000159,-116.74607889295757
2020.0,INDIAN,29.491934,Riverside,33.5449251778082,-116.75332334138382
2020.0,LYTLE,10.510642,San Bernardino,34.180843840226565,-117.44228046808112
2020.0,BITTER,1.3923979,Kern,34.916004837224364,-119.40981852243358
2020.0,SANDY,22.689611,Merced,37.18414754123234,-120.65102896573651
2020.0,TULE,43.198227,Siskiyou,41.91905440565539,-121.4836680910978
2020.0,COTTONWOOD,788.08203,Merced,37.079097305048776,-121.18944842637977
2019.0,MARIA,10042.459,Ventura,34.314244374734706,-119.05667705297823
2019.0,EASY,1806.2338,Ventura,34.2680303749265,-118.82339137295209
2019.0,OLIVAS,171.41829,Ventura,34.23076701287829,-119.2228159334355
2019.0,SOUTH,131.31725,Ventura,34.348839168169334,-118.96969242350424
2019.0,POTRERO,11.1197605,Ventura,34.15569211527435,-118.93526738776815
2019.0,SWEDES,510.1355,Butte,39.46313165097294,-121.41723986763786
2019.0,FORBESTOWN,57.447403,Butte,39.48423987355824,-121.40876400158382
2019.0,CREEK_4,754.4257,Tulare,36.44081367972086,-119.0093587186997
2019.0,MCMURRAY,355.32288,Santa Barbara,34.65189711405376,-120.17322800576912
2019.0,REAL,420.6586,Santa Barbara,34.472927030681156,-120.02923918370661
2019.0,BAR,51.6265,Santa Barbara,34.69370375816624,-120.21384972733256
2019.0,SWEENEY,16.980272,Santa Barbara,34.63410740238634,-120.34774575980722
2019.0,VULCAN,169.90308,Kern,35.00611566121445,-119.15987864167779
2019.0,GROVE,14.535879,Kern,35.74596873250204,-119.04228013047876
2019.0,ENTRANCE,53.310265,Kern,35.53960041277862,-119.80332980693615
2019.0,BARREL,55.86135,Kern,35.68055950486767,-120.0770756435832
2019.0,KECKS,13.336489,Kern,35.67246773401605,-120.08278909422624
2019.0,CORCORAN,2.8977313,Kern,35.71409485534707,-119.57969321378874
2019.0,PHILLIPS,4.653334,Kern,35.6453176371273,-119.96518890038521
2019.0,RIDGE,38.805553,Kern,35.00203138488397,-118.94842087691383
2019.0,MESA,227.00946,Kern,35.60664967129956,-118.42046451108439
2019.0,WHITE,61.079914,Kern,35.59356744583271,-119.03760183384732
2019.0,OAK,53.11696,Lake,38.95287644822964,-122.82840483448255
2019.0,EAGLE,73.55055,Lake,39.09431874928679,-122.50038860091675
2019.0,KINCADE,77762.14,Sonoma,38.677141080116364,-122.76777751753134
2019.0,AMERICAN,526.85785,Napa,38.17672761387171,-122.22546231794323
2019.0,CANYON,48.001408,Napa,38.462798570688776,-122.1503042424041
2019.0,OLIVE,16.01936,Solano,38.471286436117964,-122.01384089168842
2019.0,BACHELOR,15.837549,Lake,39.20060412453254,-122.96886080261392
2019.0,GLASS,23.919117,Lake,38.91668775610174,-122.69456326182487
2019.0,SAND,2422.0176,Yolo,38.90418244174765,-122.25587150734717
2019.0,CAMINO,0.72189164,San Diego,33.2562602987539,-116.57540062084705
2019.0,CRESTWOOD,31.554823,San Diego,32.70187688417648,-116.34908353689958
2019.0,DEHESA 11,225.64603,San Diego,32.77722893200791,-116.81950035527896
2019.0,AIRPORT,1.677516,San Diego,33.28572915579005,-116.66335713030212
2019.0,PAUMA 4,22.021397,San Diego,33.29797190298411,-116.98650871229263
2019.0,DEHESA 8,141.95477,San Diego,32.78441165790393,-116.85682211375573
2019.0,OTAY 11,27.519762,San Diego,32.60813920750902,-116.91294583527541
2019.0,VISTA 5,16.695576,San Diego,32.79462575170551,-116.83663459951441
2019.0,GREEN 3,6.311408,San Diego,32.914463756725034,-116.57323995473008
2019.0,MORRETTI,1.2310616,San Diego,33.21974429084842,-116.70537996399769
2019.0,GATE,7.226138,San Diego,33.29911854863726,-116.91096284581296
2019.0,MILLER 2,29.260406,San Diego,33.26492351706412,-117.01092522427716
2019.0,WILLOWS 3,57.422035,San Diego,32.87564623037668,-116.8830155835128
2019.0,GASOLINE,29.537264,San Diego,32.652213794740184,-116.79735786550096
2019.0,BORDER,23.3554,San Diego,32.55623186265221,-116.87492641906823
2019.0,SCOUT,25.536137,San Diego,33.21508756839939,-116.66072364695505
2019.0,BORDER 9,67.37229,San Diego,32.5692192585218,-116.74177862705608
2019.0,BORDER 10,11.862469,San Diego,32.55749982672603,-116.86629484252872
2019.0,SAWDAY,101.16784,San Diego,33.0535789431245,-116.74525768500847
2019.0,BROWNS,84.32344,Sacramento,38.37297723584288,-121.13792220478828
2019.0,CARSON,13.1878,El Dorado,38.75566115981629,-120.7544605307957
2019.0,CHAPARRAL,21.851107,El Dorado,38.54180952240261,-120.97594829194799
2019.0,COULTER,17.788284,El Dorado,38.55096553373247,-120.99271731029854
2019.0,COUNTRY,85.59669,El Dorado,38.90623510568297,-120.93189246723604
2019.0,ELECTRA,10.239115,Amador,38.33421165491105,-120.668373636857
2019.0,LIBERTY,10.667637,San Joaquin,38.26838820771424,-121.06740528475862
2019.0,PATTERSON,34.914864,El Dorado,38.65867447661285,-120.82347514984953
2019.0,VINTAGE,2.438375,El Dorado,38.59714687582967,-120.77928473841652
2019.0,DEER,64.95156,Fresno,36.854817391070355,-119.35419002981634
2019.0,DEVIL,50.139587,Kings,35.83849753864269,-119.91414810690443
2019.0,HILLS,120.64044,Fresno,36.67835165969955,-119.293932898107
2019.0,HORSE,13.748615,Fresno,36.207679592023055,-120.54032573259596
2019.0,MUD,137.21513,Fresno,36.22174456789934,-120.48176849571185
2019.0,REEF,103.76073,Kings,35.84756138250437,-120.06953500566947
2019.0,SKY,138.99321,Fresno,36.06832919187624,-120.13614563197252
2019.0,WARTHAN,12.201762,Fresno,36.08913333010822,-120.49285324181217
2019.0,BRYSON,13.842192,Fresno,36.69099363264878,-119.1639530173308
2019.0,COVE,29.09276,Fresno,36.70622000715699,-119.33075048512578
2019.0,FRAME,15.022148,Fresno,36.163830275824054,-120.64928997365838
2019.0,OIL,37.669304,Fresno,36.22635163977066,-120.39345047887494
2019.0,PALM,89.73408,Fresno,36.237627059739296,-120.39334664738423
2019.0,PALMER,14.614889,Fresno,36.22191181766471,-120.37353597590591
2019.0,PANOCHE,44.811226,Fresno,36.7240573796754,-120.80695960395492
2019.0,PYRAMID,15.943653,Kings,35.796328290479416,-119.98804550559166
2019.0,SPEARHEAD,13.478957,Fresno,37.053624120979435,-119.53672159847318
2019.0,YORK,160.91243,Kings,35.79211310591497,-120.10360120529786
2019.0,PHELPS,61.305656,Fresno,36.162512273803245,-120.25956340073706
2019.0,DUDLEY,13.473977,Monterey,36.00495273245448,-120.9266434752257
2019.0,VINEYARD ,32.386257,Monterey,35.798700452982004,-120.70038591164307
2019.0,LIGGETT,10.376249,Monterey,35.889965105763665,-121.10515644040154
2019.0,HUNTER,74.50411,Monterey,35.905345487921835,-120.87395395122884
2019.0,ARDO,42.759003,Monterey,35.94116153963743,-120.86140886953308
2019.0,HOLLISTER,24.501352,San Benito,36.754723445536584,-121.06086445124004
2019.0,HERNANDEZ,28.659925,San Benito,36.33028930670766,-120.72884786237465
2019.0,LONOAK,2520.8787,Monterey,36.2096600011513,-121.04622375727654
2019.0,PARKFIELD,13.854422,Monterey,35.83029355453041,-120.31179247977443
2019.0,SARGENT,171.94772,Monterey,35.953868868605944,-120.80457832264369
2019.0,LUCAS,18.164337,Monterey,35.983351949956216,-121.08232015493867
2019.0,LAKE,305.68286,Monterey,35.89759537287702,-120.97884820323799
2019.0,JOLON,61.59237,Monterey,35.91075020882568,-121.0100248019508
2019.0,ANTELOPE,167.3328,San Benito,36.558924813303776,-120.83182066770703
2019.0,FRUDDEN,11.789393,Monterey,35.908627041899635,-120.90806101655217
2019.0,CROSS,289.15143,Monterey,35.79369741717365,-120.72624422953837
2019.0,STAGE,13.019149,Monterey,36.76406451046673,-121.59920656185021
2019.0,KING,8.221602,San Mateo,37.67648075615569,-122.40878678868826
2019.0,CABRILLO,61.750446,San Mateo,37.17183939343955,-122.35888521777919
2019.0,DEER,9.367375,Santa Cruz,37.18318018650731,-122.085541483494
2019.0,MOUNTAIN ,493.2588,Shasta,40.7012199642179,-122.26171125364223
2019.0,PLAINS ,42.175037,Shasta,40.497712691915886,-122.19663093224733
2019.0,HORSE,24.755692,Shasta,40.46347017822876,-122.43446443096255
2019.0,5-9,14.630541,Shasta,40.51201990439083,-122.795807460587
2019.0,COW,15.3839655,Shasta,40.61214447505044,-122.03845251216686
2019.0,GILBERT,33.092155,Shasta,40.563352547674995,-122.24937251568029
2019.0,TRINITY,129.06361,Shasta,40.419336545340485,-122.66783448516416
2019.0,LOWER,46.40511,Shasta,40.43978340315299,-122.59666173998012
2019.0,RANCH,32.78963,Shasta,40.41262874213446,-122.744747960165
2019.0,COTTAGE,112.29245,Shasta,40.47545936196364,-122.10118879535747
2019.0,RAWSON,605.48975,Tehama,39.991210521150435,-122.25142026456079
2019.0,RANCH,2534.211,Tehama,40.0559500810758,-122.63290882887978
2019.0,RED BANK,8822.024,Tehama,40.15822485165435,-122.67492764293065
2019.0,BURSON,1.3996444,Calaveras,38.19753706084847,-120.89083291743931
2019.0,BRANDT,23.174004,San Joaquin,38.146749164396574,-121.05451564273714
2019.0,LYNETTE,66.70489,Calaveras,38.10061609798003,-120.9125813074567
2019.0,FLOOD,44.079975,San Joaquin,38.0170909617565,-120.93968853664683
2019.0,MILTON,200.08377,Stanislaus,37.93912178387854,-120.83143840886379
2019.0,RODDEN,32.694424,Stanislaus,37.82250842464266,-120.78679729033645
2019.0,MILTON_2,84.138145,Stanislaus,37.93828723410102,-120.83837842356029
2019.0,PRESTON,20.166065,Tuolumne,37.947666722826696,-120.42111171719407
2019.0,CERRITOS,12.290551,Stanislaus,37.62236315342202,-120.54497045796651
2019.0,FLOTO,34.216,Stanislaus,37.65157684865375,-120.4189865426313
2019.0,CRABTREE,9.96389,Stanislaus,37.63596427357961,-120.58355853345253
2019.0,TULLOCH,83.95777,Tuolumne,37.85739136673825,-120.62973303214942
2019.0,HORSESHOE,583.4399,Riverside,33.79044732011319,-117.04761394316789
2019.0,46,329.39752,Riverside,33.975518551641414,-117.42673836024603
2019.0,JERRY,521.9408,Riverside,33.92198988922477,-117.09763846725917
2019.0,LINCOLN,564.2154,Riverside,33.534967540927184,-116.07205860745175
2019.0,MEADOWS,81.651146,Riverside,33.517709510466446,-116.77727779331828
2019.0,SANDALWOOD,1008.19275,Riverside,33.998613694075196,-117.08650526354035
2019.0,TENAJA,1939.5358,Riverside,33.54819232968883,-117.25850609138043
2019.0,TORO,88.16512,Riverside,33.73707232851413,-117.33148016963675
2019.0,PATRICIA,15.9213,Siskiyou,41.96502892344973,-122.32095800527355
2019.0,DUZEL,6.9045444,Siskiyou,41.511698114309105,-122.74634284756661
2019.0,SCOTT,5.647906,Siskiyou,41.64069071855684,-122.89127002950259
2019.0,HIGH,7.526093,Siskiyou,41.66917789291558,-122.54376237212034
2019.0,ROCKY,16.379562,Siskiyou,41.64601456283424,-122.35114562495718
2019.0,IRONGATE,9.695025,Siskiyou,41.940954439549955,-122.40160211600696
2019.0,CREEK,4.964133,Siskiyou,42.0071795357757,-122.42149712383676
2019.0,AUBREY,5.438107,Siskiyou,41.64324882984676,-122.36182788694838
2019.0,ETNA,3.2366233,Siskiyou,41.48855418522592,-122.91254562626867
2019.0,STUHR,190.16489,Stanislaus,37.312184824057475,-121.10932749517316
2019.0,ROCK,2233.8906,Stanislaus,37.47612878834189,-121.25693389693993
2019.0,CANYON,135.33939,Stanislaus,37.473270551770604,-121.21190369375537
2019.0,HOLLOW,282.22556,San Joaquin,37.620635425995786,-121.53605626955441
2019.0,PATTERSON,139.20071,San Joaquin,37.71531253877353,-121.53877259253169
2019.0,MARSH 3,339.92273,Contra Costa,37.89624707467098,-121.80542309346164
2019.0,MARSH 5,226.61687,Contra Costa,37.88801563193649,-121.82835150352216
2019.0,MARSH 6,173.9333,Contra Costa,37.8959449578137,-121.84692684035291
2019.0,MALECH,207.7456,Santa Clara,37.21790546090196,-121.71485655532554
2019.0,RANGE,22.571548,Yuba,39.13438149943784,-121.305917760381
2019.0,22ND,72.06943,Yuba,39.154990674967635,-121.56434565018691
2019.0,SCOTT,80.34697,Yuba,39.236729329996095,-121.29766979493924
2019.0,DYER,147.64392,Placer,38.74637680310053,-121.4121484507518
2019.0,WATT,26.63998,Placer,38.74910186543758,-121.38883896954748
2019.0,FAR,34.72543,Yuba,39.065086840581145,-121.34626035309185
2019.0,FOOTHILLS,24.590448,Placer,38.84152341947402,-121.32210690024822
2019.0,LOMA,0.9653762,Yuba,39.22804203379568,-121.411070608025
2019.0,DOUGLAS,22.343132,Yuba,39.333562159014264,-121.39703680565653
2019.0,HAMMONTON,9.345996,Yuba,39.16857885921098,-121.47859300025988
2019.0,WEST BUTTE,647.99426,Sutter,39.25881077420682,-121.83452963266214
2019.0,GAINES,979.4596,Mariposa,37.552765031842455,-120.15128155884672
2019.0,BRICEBURG,5508.35,Mariposa,37.60632582574272,-119.9334633946367
2019.0,HUNTER,428.09866,Mariposa,37.53698172150108,-120.18983459982918
2019.0,CONVERSE,12.634579,Mariposa,37.76448042461463,-120.1215683022273
2019.0,USAL,110.74078,Mendocino,39.82112080659374,-123.84365240698514
2019.0,BURRIS,703.3557,Mendocino,39.24323972430924,-123.10329883933643
2019.0,MOOSE,195.8783,Mendocino,39.00797632423933,-123.19183296238103
2019.0,GRADE,890.51526,Mendocino,39.30208071503623,-123.26679879751617
2019.0,BOULDER,1110.8431,San Luis Obispo,35.32132033596241,-119.93000594232868
2019.0,SPIRIT,15.8289795,Marin,38.0262365378963,-122.64216931573914
2019.0,BORDER,11.514281,Sierra,39.69559897412629,-120.03578388083119
2019.0,DIXON,8.948676,Alpine,38.564525436919936,-119.73664205809261
2019.0,FISH,76.826515,Madera,37.26258964020037,-119.34547046651532
2019.0,JAKES,8.921084,Trinity,40.96550784156313,-123.23834636778201
2019.0,KELTY,4.613461,Mono,37.763212452434125,-118.67160974128188
2019.0,SUNRISE 2,5.2593136,Sierra,39.52359748973999,-120.01249445860658
2019.0,TAMARACK,67.217476,Alpine,38.48332253487765,-119.60984371393809
2019.0,BLUE DIAMOND,2.2969403,Orange,33.7727033638621,-117.69518489506925
2019.0,BELLA COLLINA GOLF COURSE SCL ,3.7639601,Orange,33.455656480814724,-117.58859193065184
2019.0,ORTEGA,26.376413,Orange,33.545781687239234,-117.54549345832663
2019.0,FOSSIL,15.845621,Orange,33.654875326620555,-117.78497310653535
2019.0,BOMMER,1.3227324,Orange,33.774038544274596,-117.74243809274047
2019.0,WILLIAMS,2.1477547,Orange,33.7408414554198,-117.62589904182559
2019.0,TRACY,4.4727287,San Luis Obispo,35.387952727895936,-120.04765776965692
2019.0,VALLEY,2.085021,San Luis Obispo,35.32130265228097,-119.85362835936506
2019.0,SPRING,3.0468535,San Luis Obispo,35.540041134769304,-120.62624664283368
2019.0,LOPEZ,205.19244,San Luis Obispo,35.22195163529191,-120.45634000214216
2019.0,TOPANGA 2,3.9629946,Los Angeles,34.10666437492167,-118.5894805731449
2019.0,COTTONWOOD,1.9085453,San Luis Obispo,35.77836169248127,-120.22584448028208
2019.0,HOLLOW,0.7589745,San Luis Obispo,35.65544085016224,-120.7057416187661
2019.0,ROCK,3.804113,San Luis Obispo,35.77658512380408,-120.94484800538795
2019.0,CRESTVIEW,15.536104,San Luis Obispo,35.7338565464342,-120.72060770396284
2019.0,EUREKA,11.998467,San Luis Obispo,35.531276200082985,-120.68373010965928
2019.0,HELIOS,0.81298244,San Luis Obispo,35.37514694437313,-120.04954305792741
2019.0,BITTER,73.93117,San Luis Obispo,35.587504737601456,-120.1379753592598
2019.0,MCMILLIAN,1763.8206,San Luis Obispo,35.6751181048188,-120.37268166874077
2019.0,SADDLE BACK,4.286545,San Luis Obispo,35.71903237311642,-120.88551413920335
2019.0,BUENA,1.671938,San Luis Obispo,35.67582738155542,-120.64773096126753
2019.0,O'DONOVAN,10.877374,San Luis Obispo,35.4636943919041,-120.49528392225963
2019.0,TOPAZ,47.889503,San Luis Obispo,35.37873688792874,-120.05606660861558
2019.0,DOMINGUEZ,15.181743,San Luis Obispo,35.281756503885035,-119.96926549464237
2019.0,GLADE,5.2180495,San Luis Obispo,35.30374615277786,-120.00752682011465
2019.0,GILLIS,977.14105,San Luis Obispo,35.627949185089456,-120.24444319451658
2019.0,BELMONT,832.63605,San Luis Obispo,35.300216884391304,-119.95520677590875
2019.0,PLANT,22.362335,San Luis Obispo,35.72901051199819,-120.2029350058092
2019.0,RANCH,4.6784368,San Luis Obispo,35.72294979099256,-120.29638376941503
2019.0,TRACY,38.426105,San Luis Obispo,35.376616619344944,-120.02978508029881
2019.0,THOMPSON,89.01712,San Luis Obispo,34.99028208314758,-120.42196039350272
2019.0,BELMONT,5.9116673,San Luis Obispo,35.29810697862661,-120.00352107138451
2019.0,BELMONT,0.31363985,San Luis Obispo,35.29570280533367,-119.98463293451367
2019.0,PINENUT,12.44425,Mono,38.50484774728927,-119.4749441956388
2019.0,W-1 MCDONALD,1020.3251,Lassen,40.97382405485044,-120.28985658388565
2019.0,92ND,30.286385,Los Angeles,34.49839192066717,-117.96740765298914
2019.0,DALE,14.699578,San Bernardino,34.69715802958349,-117.13568321696032
2019.0,DUNHAM,30.286394,Imperial,33.0542196490686,-115.33906465487165
2019.0,TRAM,22.700142,Riverside,33.859238541656275,-116.56237127897018
2019.0,SODA,18.745783,San Luis Obispo,35.26347055496557,-119.9322625016019
2019.0,18,16.13497,San Bernardino,34.46947672807736,-117.03865839880712
2019.0,HORSE,54.572514,Lassen,40.43507893081872,-120.30933298998472
2019.0,HORSE,123.05126,Lassen,40.559527504434655,-120.53261799846881
2019.0,R1 JUNIPER,130.14069,Lassen,40.88358221305739,-120.33332505476443
2019.0,R2 RAVEN,10.846578,Lassen,40.816969918958925,-120.44673811449653
2019.0,R1 RANCH,3379.2861,Lassen,40.59637197118096,-120.53365813733068
2019.0,R4 RAILROAD,24.105974,Lassen,40.629285857509196,-120.37501500908395
2019.0,R3 RYE PATCH,14.148462,Lassen,40.68941377014664,-120.2658462884821
2019.0,R6 CREEK,66.47962,Lassen,40.74527351832378,-120.59872967254643
2019.0,R2 SNOWSTORM,23.711695,Lassen,40.6098819884455,-120.41241313254042
2019.0,SNOWSTORM,264.27466,Lassen,40.604043528224786,-120.35425525533277
2019.0,AIRPORT 2,21.48666,Alpine,38.73288380557463,-119.771268251209
2019.0,LAKE 2,1.0064452,Los Angeles,34.10805851194414,-118.75909055855249
2019.0,HALF,8.951272,Fresno,37.36873453756946,-119.14713894008585
2019.0,TABOOSE,10267.632,Inyo,37.02160894585125,-118.34835930559417
2019.0,COW,1875.9882,Tulare,36.289812543776094,-118.21718635426724
2019.0,SPRINGS,6614.6343,Mono,37.835060365154355,-118.90405990216614
2019.0,JORDAN,590.9153,Tulare,36.21991394255382,-118.30730922568907
2019.0,LOWE,10.50961,Los Angeles,34.216115957705554,-118.14212032346457
2019.0,FIVE,156.3954,Los Angeles,34.61721367406342,-118.71084055198186
2019.0,COMMUNITY,12.059999,Siskiyou,41.84693189998102,-122.84221300360556
2019.0,KIDDER 2,226.87349,Siskiyou,41.503454794733464,-123.07548247144574
2019.0,LIME,1873.9371,Siskiyou,41.86693076776334,-122.66142832445978
2019.0,LUMGREY,186.43143,Siskiyou,41.86379990958334,-122.72597406761459
2019.0,TREE,100.20093,Siskiyou,41.835961707385394,-122.65757499952736
2019.0,UKONOM,12.072379,Siskiyou,41.582972716744884,-123.39200995557633
2019.0,BAR,91.712944,Siskiyou,41.743755305788035,-122.99346954008202
2019.0,MILL,321.53876,Monterey,36.007168319055566,-121.4671461743379
2019.0,RANCH,55.30642,San Luis Obispo,35.188430187438165,-120.17326764902745
2019.0,RANGE,99.08305,Santa Barbara,34.68321540014223,-119.91865594477557
2019.0,OAK FLAT,30.35799,Ventura,34.568535771833346,-119.05410901916514
2019.0,SNAIL,251.7925,Ventura,34.70602967903712,-119.34732373740566
